script_id,imdb_id,character_from_script,closest_character_name_from_imdb_match,closest_imdb_character_id
6056,tt1876451,sister,sister,nm0252238
6056,tt1876451,stage,stage manager,nm0716366
6056,tt1876451,stix,stix,nm1035682
6056,tt1876451,tune ann,tune ann,nm3858768
6056,tt1876451,woman with wig,woman with wig,nm2716401
6057,tt0420223,ana,ana pascal,nm0350454
6057,tt0420223,cayly,dr. cayly,nm0001371
6057,tt0420223,dave,dave,nm0355024
6057,tt0420223,doctor,er doctor #1,nm1235557
6057,tt0420223,foreman,demolition foreman,nm1199547
6057,tt0420223,harold,harold crick,nm0002071
6057,tt0420223,mittagleffler,dr. mittag-leffler,nm0001373
6057,tt0420223,penny,penny escher,nm0001451
6057,tt0420223,polish woman,polish woman,nm0388395
6057,tt0420223,receptionist,banneker press receptionist,nm0428960
6057,tt0420223,student,student,nm2273027
6058,tt0944835,agent,president's secret service agent,nm0203370
6058,tt0944835,chenkov,12-year-old chenkov,nm1244840
6058,tt0944835,director medford,cia director medford,nm0566635
6058,tt0944835,drive,dc taxi driver,nm0528324
6058,tt0944835,lewis,u.s. president lewis,nm0088725
6058,tt0944835,man,front deskwoman,nm1754366
6058,tt0944835,mike,mike krause,nm0225944
6058,tt0944835,orlov,orlov,nm0646037
6058,tt0944835,peabody,peabody,nm0252230
6058,tt0944835,salt,evelyn salt,nm0001401
6058,tt0944835,shnaider,shnaider,nm1015684
6058,tt0944835,technician,cia technician,nm1653125
6058,tt0944835,winter,ted winter,nm0000630
6059,tt0472181,azrael,azrael,nm0919798
6059,tt0472181,baker,baker,nm1145983
6059,tt0472181,brainy,brainy,nm0035488
6059,tt0472181,bubba,inmate bubba,nm2548468
6059,tt0472181,bum,bum,nm1043006
6059,tt0472181,businessman,bluetooth businessman,nm2920005
6059,tt0472181,chef,chef,nm0699826
6059,tt0472181,clumsy,clumsy,nm0947338
6059,tt0472181,farmer greedy,greedy,nm0860380
6059,tt0472181,gargamel,gargamel,nm0000279
6059,tt0472181,grace,grace winslow,nm1724323
6059,tt0472181,grouchy,grouchy,nm0520064
6059,tt0472181,gutsy,gutsy,nm0001086
6059,tt0472181,handy,handy,nm0289344
6059,tt0472181,hefty,hefty,nm0059630
6059,tt0472181,henri,henri,nm2125540
6059,tt0472181,jokey,jokey,nm0000607
6059,tt0472181,narrator,narrator smurf,nm0437454
6059,tt0472181,odile,odile,nm0005527
6059,tt0472181,salesperson,toy salesperson,nm0331528
6059,tt0472181,smurfette,smurfette,nm2953537
6059,tt0472181,trick,patrick winslow,nm0000439
6059,tt0472181,vanity,vanity,nm1056659
6059,tt0472181,young woman,young woman,nm1400121
6060,tt2017020,azrael,azrael,nm0919798
6060,tt2017020,blue,blue,nm5016878
6060,tt2017020,brainy,brainy smurf,nm0035488
6060,tt2017020,c5,patrick,nm0000439
6060,tt2017020,clueless smurf,clueless smurf,nm1027039
6060,tt2017020,clumsy,clumsy smurf,nm0947338
6060,tt2017020,f94,herself,nm0640669
6060,tt2017020,gargamel,gargamel,nm0000279
6060,tt2017020,grace,grace,nm1724323
6060,tt2017020,greedy,greedy smurf,nm0860380
6060,tt2017020,grouchy,grouchy smurf,nm0520064
6060,tt2017020,gutsy,gutsy smurf,nm0001086
6060,tt2017020,hackus,hackus,nm1356578
6060,tt2017020,handy,handy smurf,nm0289344
6060,tt2017020,hefty,hefty smurf,nm0059630
6060,tt2017020,nicky,panicky smurf,nm0943766
6060,tt2017020,pcbpeanut mom,peanut mom,nm3846494
6060,tt2017020,smooth,smooth smurf,nm0641944
6060,tt2017020,smurfette,smurfette,nm2953537
6060,tt2017020,ssiveaggressive smurf,passive-aggressive smurf,nm0453994
6060,tt2017020,tax,new york taxi driver,nm0397307
6060,tt2017020,vanity,vanity smurf,nm1056659
6060,tt2017020,vexy,vexy,nm0000207
6060,tt2017020,victor,victor,nm0322407
6061,tt0415306,announcer,pa announcer,nm1716768
6061,tt0415306,bartender,bartender,nm0184974
6061,tt0415306,cal naughton jr,cal naughton jr.,nm0000604
6061,tt0415306,carley,carley bobby,nm0004753
6061,tt0415306,chip,chip,nm0361381
6061,tt0415306,crew,emt safety crew,nm0002756
6061,tt0415306,doctor,doctor,nm1458269
6061,tt0415306,glenn,glenn,nm1442113
6061,tt0415306,gregory,gregory,nm0725200
6061,tt0415306,hershell,hershell,nm0462712
6061,tt0415306,jean girard,jean girard,nm0056187
6061,tt0415306,kyle,kyle,nm0731168
6061,tt0415306,lucius,lucius washington,nm0003817
6061,tt0415306,lucy,lucy bobby,nm0528331
6061,tt0415306,man,waffle house manager,nm1151921
6061,tt0415306,mike joy,mike joy,nm1631854
6061,tt0415306,mr dennit,mr. dennit sr.,nm0385757
6061,tt0415306,officer,police officer,nm0123148
6061,tt0415306,reese,reese bobby,nm0170550
6061,tt0415306,reporter from,reporter,nm2112973
6061,tt0415306,rescue worker,rescue worker,nm0101483
6061,tt0415306,ricky,ricky bobby,nm0002071
6061,tt0415306,susan,susan,nm0010736
6061,tt0415306,teacher,school teacher,nm2336223
6061,tt0415306,waitress,waitress,nm1408876
6063,tt1243957,acheson,inspector john acheson,nm0079273
6063,tt1243957,elise,elise clifton-ward,nm0001401
6063,tt1243957,frank,frank tupelo,nm0000136
6063,tt1243957,hotel waiter,hotel waiter guido,nm0211960
6063,tt1243957,interpreter,interpreter coppa,nm0261164
6063,tt1243957,jones,chief inspector jones,nm0001096
6063,tt1243957,junio,junior technician pinnock,nm1017414
6063,tt1243957,lombardi,colonnello lombardi,nm0211565
6063,tt1243957,senio,senior technician mountain,nm3152605
6063,tt1243957,shaw,reginald shaw,nm0000925
6063,tt1243957,the englishman,the englishman,nm0001722
6063,tt1243957,waiter,cafe waiter jean-michel,nm0483788
6064,tt0100802,clerk,hotel clerk,nm0318417
6064,tt0100802,cohaagen,vilos cohaagen,nm0001074
6064,tt0100802,harry,harry,nm0182456
6064,tt0100802,lori,lori,nm0000232
6064,tt0100802,mcclane,bob mcclane,nm0048844
6064,tt0100802,melina,melina,nm0001797
6064,tt0100802,newscaster,newscaster,nm0566032
6064,tt0100802,quaid,douglas quaid,nm0000216
6064,tt0100802,woman,woman in phone booth,nm0234202
6065,tt0443274,angie,angie jones,nm0757855
6065,tt0443274,ashton,president ashton,nm0000458
6065,tt0443274,barnes,thomas barnes,nm0000598
6065,tt0443274,cavic,cavic,nm0639917
6065,tt0443274,de soto,mayor de soto,nm0735913
6065,tt0443274,enrique,enrique,nm0635330
6065,tt0443274,felipe,felipe,nm0412495
6065,tt0443274,grace,grace riggs,nm1057116
6065,tt0443274,heinkin,ted heinkin,nm0001457
6065,tt0443274,javier,javier,nm1183149
6065,tt0443274,kevin,kevin cross,nm1211344
6065,tt0443274,luis,luis,nm0128003
6065,tt0443274,man,american woman,nm0654196
6065,tt0443274,marie,marie,nm0378855
6065,tt0443274,mark,mark reinhart,nm0569552
6065,tt0443274,matthews,ron matthews,nm0564697
6065,tt0443274,mccullough,phil mccullough,nm0569226
6065,tt0443274,rex,rex brooks,nm0000244
6065,tt0443274,secre,secret service agent,nm3137787
6065,tt0443274,taylor,kent taylor,nm0289142
6065,tt0443274,ulina,paulina,nm0893783
6065,tt0443274,veronica,veronica,nm0957909
6066,tt2334879,agen,agent kellerman,nm0002023
6066,tt2334879,cale,cale,nm1475594
6066,tt2334879,copilot,marine one co-pilot,nm2861164
6066,tt2334879,donnie the guide,donnie the guide,nm1288961
6066,tt2334879,emily,emily,nm1428821
6066,tt2334879,finnerty,finnerty,nm0350454
6066,tt2334879,gate guard,north gate guard,nm0814326
6066,tt2334879,jenna,jenna,nm1571213
6066,tt2334879,lead sniper,sniper,nm0931526
6066,tt2334879,marine one pilot,marine one pilot,nm2287876
6066,tt2334879,melanie,melanie,nm0498956
6066,tt2334879,motts,motts,nm1571804
6066,tt2334879,naval aide,naval aide - pentagon,nm0472761
6066,tt2334879,norad technician,norad technician,nm3050374
6066,tt2334879,raphelson,raphelson,nm0420955
6066,tt2334879,speakers assistant,speaker's assistant,nm0662443
6066,tt2334879,stenz,stenz,nm0164809
6066,tt2334879,tyler,tyler,nm0801051
6066,tt2334879,wallace,wallace,nm0414772
6068,tt0372784,alfred,alfred,nm0000323
6068,tt0372784,bruce,bruce wayne,nm0000288
6068,tt0372784,cop,dock cop #1,nm1940923
6068,tt0372784,crane,dr. jonathan crane,nm0614165
6068,tt0372784,ducard,ducard,nm0000553
6068,tt0372784,earle,earle,nm0000442
6068,tt0372784,executive,wayne enterprises executive,nm0249876
6068,tt0372784,falcone,carmine falcone,nm0929489
6068,tt0372784,finch,finch,nm0390227
6068,tt0372784,flass,flass,nm0095478
6068,tt0372784,fox,lucius fox,nm0000151
6068,tt0372784,gordon,jim gordon,nm0000198
6068,tt0372784,homeless man,homeless man,nm0784884
6068,tt0372784,loeb,loeb,nm0568801
6068,tt0372784,maitre d,maitre d,nm1525717
6068,tt0372784,mal,blonde female reporter,nm0692058
6068,tt0372784,martha,martha wayne,nm0829815
6068,tt0372784,officer,chinese police officer,nm1758763
6068,tt0372784,rachel,rachel dawes,nm0005017
6068,tt0372784,ras al ghul,ra's al ghul,nm0913822
6068,tt0372784,second thug,thug,nm1741294
6068,tt0372784,society dame,gotham society dame,nm0060406
6068,tt0372784,technician,older gotham water board technician,nm0727300
6068,tt0372784,thomas,thomas wayne,nm0730070
6069,tt0372784,alfred,alfred,nm0000323
6069,tt0372784,bruce,bruce wayne,nm0000288
6069,tt0372784,cop,dock cop #1,nm1940923
6069,tt0372784,crane,dr. jonathan crane,nm0614165
6069,tt0372784,ducard,ducard,nm0000553
6069,tt0372784,earle,earle,nm0000442
6069,tt0372784,executive,wayne enterprises executive,nm0249876
6069,tt0372784,falcone,carmine falcone,nm0929489
6069,tt0372784,finch,finch,nm0390227
6069,tt0372784,flass,flass,nm0095478
6069,tt0372784,fox,lucius fox,nm0000151
6069,tt0372784,gordon,jim gordon,nm0000198
6069,tt0372784,homeless man,homeless man,nm0784884
6069,tt0372784,loeb,loeb,nm0568801
6069,tt0372784,maitre d,maitre d,nm1525717
6069,tt0372784,mal,blonde female reporter,nm0692058
6069,tt0372784,martha,martha wayne,nm0829815
6069,tt0372784,officer,chinese police officer,nm1758763
6069,tt0372784,rachel,rachel dawes,nm0005017
6069,tt0372784,ras al ghul,ra's al ghul,nm0913822
6069,tt0372784,second thug,thug,nm1741294
6069,tt0372784,society dame,gotham society dame,nm0060406
6069,tt0372784,technician,older gotham water board technician,nm0727300
6069,tt0372784,thomas,thomas wayne,nm0730070
6070,tt0372784,alfred,alfred,nm0000323
6070,tt0372784,bruce,bruce wayne,nm0000288
6070,tt0372784,cop,dock cop #1,nm1940923
6070,tt0372784,crane,dr. jonathan crane,nm0614165
6070,tt0372784,ducard,ducard,nm0000553
6070,tt0372784,earle,earle,nm0000442
6070,tt0372784,executive,wayne enterprises executive,nm0249876
6070,tt0372784,falcone,carmine falcone,nm0929489
6070,tt0372784,finch,finch,nm0390227
6070,tt0372784,flass,flass,nm0095478
6070,tt0372784,fox,lucius fox,nm0000151
6070,tt0372784,gordon,jim gordon,nm0000198
6070,tt0372784,homeless man,homeless man,nm0784884
6070,tt0372784,loeb,loeb,nm0568801
6070,tt0372784,maitre d,maitre d,nm1525717
6070,tt0372784,mal,blonde female reporter,nm0692058
6070,tt0372784,martha,martha wayne,nm0829815
6070,tt0372784,officer,chinese police officer,nm1758763
6070,tt0372784,rachel,rachel dawes,nm0005017
6070,tt0372784,ras al ghul,ra's al ghul,nm0913822
6070,tt0372784,second thug,thug,nm1741294
6070,tt0372784,society dame,gotham society dame,nm0060406
6070,tt0372784,technician,older gotham water board technician,nm0727300
6070,tt0372784,thomas,thomas wayne,nm0730070
6072,tt0816692,administrator,administrator,nm1175468
6072,tt0816692,brand,brand,nm0004266
6072,tt0816692,case,case,nm1577637
6072,tt0816692,cooper,cooper,nm0000190
6072,tt0816692,doctor,doctor,nm0378363
6072,tt0816692,donald,donald,nm0001475
6072,tt0816692,doyle,doyle,nm0004747
6072,tt0816692,murph,murph,nm1567113
6072,tt0816692,tars,tars,nm0410347
6072,tt0816692,tom,tom,nm0000729
6073,tt0482571,ackerman,ackerman,nm0382503
6073,tt0482571,alley,alley,nm0785227
6073,tt0482571,angier,robert angier,nm0413168
6073,tt0482571,blind stagehand,blind stagehand 1,nm0652903
6073,tt0482571,borden,alfred borden,nm0000288
6073,tt0482571,boy,boy,nm1556364
6073,tt0482571,captain,captain,nm0752699
6073,tt0482571,cutter,cutter,nm0000323
6073,tt0482571,defender,defender,nm0623762
6073,tt0482571,driver,stagecoach driver,nm0829685
6073,tt0482571,housekeeper,housekeeper,nm2342038
6073,tt0482571,jess,jess borden,nm2195817
6073,tt0482571,judge,judge,nm0204425
6073,tt0482571,julia,julia mccullough,nm0005305
6073,tt0482571,manager,hotel manager,nm0674052
6073,tt0482571,merrit,merrit,nm0792003
6073,tt0482571,milton,milton,nm0419633
6073,tt0482571,olivia,olivia wenscombe,nm0424060
6073,tt0482571,owens,owens,nm0715953
6073,tt0482571,prosecutor,prosecutor,nm0682063
6073,tt0482571,sarah,sarah borden,nm0356017
6073,tt0482571,stagehand,stagehand,nm0797329
6073,tt0482571,sullen,sullen warder,nm0364807
6073,tt0482571,tesla,nikola tesla,nm0000309
6074,tt0468569,alfred,alfred,nm0000323
6074,tt0468569,bank manager,bank manager,nm0001209
6074,tt0468569,barbara,barbara gordon,nm0569927
6074,tt0468569,bartender,bartender,nm3060034
6074,tt0468569,berg,berg,nm2754138
6074,tt0468569,bodyguard,bodyguard,nm3259316
6074,tt0468569,businessman,businessman,nm3251447
6074,tt0468569,chechen,chechen,nm0182662
6074,tt0468569,dent,harvey dent,nm0001173
6074,tt0468569,detective murphy,murphy,nm1711389
6074,tt0468569,dopey,dopey,nm0832989
6074,tt0468569,engel,mike engel,nm0001309
6074,tt0468569,fox,lucius fox,nm0000151
6074,tt0468569,gambol,gambol,nm0925220
6074,tt0468569,gordon,gordon,nm0000198
6074,tt0468569,grumpy,grumpy,nm0325975
6074,tt0468569,happy,happy,nm2624644
6074,tt0468569,james,"james gordon, jr.",nm1997480
6074,tt0468569,jokers thug,joker's thug,nm2810287
6074,tt0468569,lau,lau,nm1977856
6074,tt0468569,loeb,loeb,nm0568801
6074,tt0468569,maroni,maroni,nm0000616
6074,tt0468569,mayor,mayor,nm0004801
6074,tt0468569,mistress,maroni's mistress,nm0242759
6074,tt0468569,natascha,natascha,nm0742389
6074,tt0468569,national guard commander,guard commander,nm0048159
6074,tt0468569,pilot,prison ferry pilot,nm0081070
6074,tt0468569,polk,polk,nm0293461
6074,tt0468569,rachel,rachel,nm0350454
6074,tt0468569,ramirez,ramirez,nm1010931
6074,tt0468569,reese,reese,nm0367176
6074,tt0468569,reporter,reporter,nm3060002
6074,tt0468569,rossi,rossi,nm2312716
6074,tt0468569,scarecrow,scarecrow,nm0614165
6074,tt0468569,stephens,stephens,nm0843775
6074,tt0468569,swa,swat sniper,nm2024154
6074,tt0468569,tattooed prisoner,tattooed prisoner,nm0001474
6074,tt0468569,the joker,joker,nm0005132
6074,tt0468569,vp,lsi vp,nm0155211
6074,tt0468569,wayne,bruce wayne,nm0000288
6074,tt0468569,wuertz,wuertz,nm0212939
6081,tt1706593,andrew,andrew detmer,nm2851530
6081,tt1706593,austin,austin,nm0634323
6081,tt1706593,cala,cala,nm4797625
6081,tt1706593,casey,casey letter,nm3358233
6081,tt1706593,caseys mom,casey's mom,nm0188444
6081,tt1706593,costly,costly,nm1731694
6081,tt1706593,girl,school flyer girl,nm0670779
6081,tt1706593,howard,howard,nm0856988
6081,tt1706593,matt,matt garetty,nm3887625
6081,tt1706593,michael ernesto,michael ernesto,nm1978748
6081,tt1706593,monica,monica,nm3580571
6081,tt1706593,pharmacist,pharmacist,nm0132287
6081,tt1706593,police detective,police detective,nm1031078
6081,tt1706593,police officer,police officer,nm0469674
6081,tt1706593,samantha,samantha,nm0679690
6081,tt1706593,steve,steve montgomery,nm0430107
6081,tt1706593,wayne,wayne,nm4863147
6082,tt0913354,ashcroft,duncan ashcroft,nm0911542
6082,tt0913354,baines,baines,nm0000401
6082,tt0913354,cochrane,mike cochrane,nm0000369
6082,tt0913354,dobbs,dobbs,nm0000240
6082,tt0913354,eckehart,eckehart,nm0893257
6082,tt0913354,jimmy,jimmy hackett,nm1173764
6082,tt0913354,lmer,palmer,nm1004774
6082,tt0913354,quinn,quinn,nm0000606
6082,tt0913354,ty,ty hackett,nm1551922
6083,tt0479997,cardinal,cardinal d'ambroise,nm0000489
6083,tt0479997,debelzaq,debelzaq,nm1304386
6083,tt0479997,felson,felson,nm0000579
6083,tt0479997,kaylan,kay,nm1588066
6083,tt0479997,monk,dying monk,nm3486873
6083,tt0479997,peasant girl,peasant girl,nm2580536
6086,tt0278504,coroner,coroner,nm0789912
6086,tt0278504,ellie,ellie burr,nm0005476
6086,tt0278504,farrell,farrell,nm0390227
6086,tt0278504,francis,francis,nm0106319
6086,tt0278504,fred,fred duggar,nm0441588
6086,tt0278504,hap,hap eckhart,nm0233027
6086,tt0278504,man,woman on the road,nm0730395
6086,tt0278504,mrs connell,mrs. connell,nm0800014
6086,tt0278504,officer #1,officer #1,nm0404537
6086,tt0278504,pilot,pilot,nm1182861
6086,tt0278504,rachel,rachel clement,nm0005491
6086,tt0278504,randy,randy stetz,nm0005044
6086,tt0278504,rich,rich,nm0136482
6086,tt0278504,tanya,tanya francke,nm0410622
6086,tt0278504,walter,walter finch,nm0000245
6086,tt0278504,warfield,warfield,nm0870439
6086,tt0278504,will,will dormer,nm0000199
6087,tt1375666,ariadne,ariadne,nm0680983
6087,tt1375666,arthur,arthur,nm0330687
6087,tt1375666,blonde,blonde,nm1506908
6087,tt1375666,browning,browning,nm0000297
6087,tt1375666,cobb,cobb,nm0000138
6087,tt1375666,eames,eames,nm0362766
6087,tt1375666,elderly bald man,elderly bald man,nm0131565
6087,tt1375666,fischer,robert fischer,nm0614165
6087,tt1375666,fligh,flight attendant,nm3886541
6087,tt1375666,james,james (20 months),nm3960408
6087,tt1375666,mal,mal,nm0182839
6087,tt1375666,miles,miles,nm0000323
6087,tt1375666,nash,nash,nm0001305
6087,tt1375666,saito,saito,nm0913822
6087,tt1375666,security guard,japanese security guard,nm0556070
6087,tt1375666,thin man,thin man,nm0445551
6087,tt1375666,yusuf,yusuf,nm2438307
6088,tt0102034,b,juan s�nchez villa-lobos ram�rez,nm0000125
6088,tt0102034,brenda,brenda,nm0237780
6088,tt0102034,drunk,drunk,nm0005404
6088,tt0102034,macleod,connor macleod,nm0000483
6090,tt2370248,dr hendler,dr. hendler,nm0001828
6090,tt2370248,grace,grace,nm0488953
6090,tt2370248,jack,jack,nm0877555
6090,tt2370248,jayden,jayden,nm3239803
6090,tt2370248,jessica,jessica,nm3715867
6090,tt2370248,kendra,kendra,nm5187122
6090,tt2370248,luis,luis,nm3172776
6090,tt2370248,marcus,marcus,nm3147751
6090,tt2370248,mason,mason,nm0302330
6090,tt2370248,nate,nate,nm1785339
6090,tt2370248,nurse beth,nurse beth,nm0728936
6090,tt2370248,sammy,sammy,nm5362817
6092,tt0816692,administrator,administrator,nm1175468
6092,tt0816692,boots,boots,nm0565133
6092,tt0816692,brand,brand,nm0004266
6092,tt0816692,case,case,nm1577637
6092,tt0816692,coop,coop,nm5291430
6092,tt0816692,cooper,cooper,nm0000190
6092,tt0816692,doctor,doctor,nm0378363
6092,tt0816692,donald,donald,nm0001475
6092,tt0816692,doyle,doyle,nm0004747
6092,tt0816692,dr mann,mann,nm0000354
6092,tt0816692,getty,getty,nm0333410
6092,tt0816692,ms hanley,ms. hanley,nm2180792
6092,tt0816692,murph,murph,nm1567113
6092,tt0816692,nurse,nurse,nm0807548
6092,tt0816692,professor brand,professor brand,nm0000323
6092,tt0816692,romilly,romilly,nm1408543
6092,tt0816692,tars,tars,nm0410347
6092,tt0816692,tom,tom,nm0000729
6092,tt0816692,williams,williams,nm0001137
6093,tt1828970,ben,ben,nm0502015
6093,tt1828970,burquez,detective burquez,nm0593664
6093,tt1828970,gabe,gabe wright,nm3462502
6093,tt1828970,katrina,katrina fleishman,nm0225460
6093,tt1828970,leann,leann,nm1722914
6093,tt1828970,rachel,rachel,nm1466205
6093,tt1828970,reese,detective reese,nm0610459
6093,tt1828970,steven,steven,nm3237531
6093,tt1828970,tyler,tyler morris,nm1289173
6093,tt1828970,vicki,vicki,nm1343003
6095,tt0455944,buddy,mccall coworker lunch buddy,nm1987569
6095,tt0455944,gilly,detective gilly,nm6326385
6095,tt0455944,harris,detective harris,nm0906301
6095,tt0455944,homeowner,homeowner,nm2242385
6095,tt0455944,jenny,jenny,nm4291105
6095,tt0455944,masked thief,thief,nm3398631
6095,tt0455944,masters,masters,nm1092086
6095,tt0455944,mccall,robert mccall,nm0000243
6095,tt0455944,pederson,pederson,nm4437821
6095,tt0455944,plummer,brian plummer,nm0000597
6095,tt0455944,ralphie,ralphie,nm3495787
6095,tt0455944,russian 1,russian patron,nm5202431
6095,tt0455944,slavi,slavi,nm1635108
6095,tt0455944,susan,susan plummer,nm0502425
6095,tt0455944,teddy,teddy,nm0190744
6095,tt0455944,teri,teri,nm1631269
6098,tt0381061,bond,james bond,nm0185819
6098,tt0381061,dealer,dealer,nm2293275
6098,tt0381061,le chiffre,le chiffre,nm0586568
6098,tt0381061,m,m,nm0001132
6098,tt0381061,solange,solange,nm1166528
6098,tt0381061,valenka,valenka,nm0587431
6098,tt0381061,y,vesper lynd,nm1200692
6099,tt0113189,bond,james bond,nm0000112
6099,tt0113189,marina,m,nm0001132
6099,tt0113189,q,q,nm0005155
6099,tt0113189,trevelyan,alec trevelyan,nm0000293
6099,tt0113189,xenia,xenia onatopp,nm0000463
6100,tt0082398,bibi,bibi dahl,nm0000468
6100,tt0082398,bond,ian fleming's james bond 007,nm0000549
6100,tt0082398,brink,jacoba brink,nm0071824
